NN126,Malus sieboldii,Plantago lanceolata,Erigeron philadelphicus,Solidago altissima,Carex sp.,Lonicera maackii,Poa pratensis,Acer saccharum,Ulmus americana,Parthenocissus quinquefolia,Acer platanoides,Fraxinus pennsylvanica,Anemone virginiana,Symphyotrichum drummondii,Rhamnus cathartica,Taraxacum officinale,,,,,,,,,,,,,,,,,,
QQ139,Alliaria petiolata,Tilia americana,Prunus virginiana,Smilacina racemosa,Acer saccharum,Lonicera maackii,Arisaema triphyllum,Viola pubescens,Parthenocissus quinquefolia,Quercus alba,Ulmus americana,Euonymus alatus,Erythronium albidum,Cardamine concatenata,Rhamnus cathartica,0,,,,,,,,,,,,,,,,,,
W91,Alliaria petiolata,Rubus occidentalis,Tilia americana,Viola sororia,Eupatorium rugosum,Ostrya virginiana,Arisaema triphyllum,Ulmus americana,Geranium maculatum,Quercus alba,Quercus rubra,Circaea lutetiana,Prunus serotina,Fraxinus sp.,Erythronium albidum,Geum canadense,,,,,,,,,,,,,,,,,,
X78,Oxalis stricta,Galium sp.,Fragaria virginiana,Carex sp.,Poa pratensis,Fraxinus sp.,Quercus rubra,Quercus alba,Aster sp.?,Ranunculus hispidus,Impatiens sp.,Sambucus canadensis,Geum canadense,Taraxacum officinale,0,Unidentified grass,,,,,,,,,,,,,,,,,,
A135,Cercis canadensis,Rubus occidentalis,Sonchus arvensis,Solidago altissima,Viola sororia,Agrimonia pubescens,Lonicera maackii,Fraxinus sp.,Juglans nigra,Unidentified,Hackelia virginiana,Morus alba,Phellodendron amurense,Rhamnus cathartica,Crataegus sp.,Taraxacum officinale,0,,,,,,,,,,,,,,,,,
C127,Trillium recurvatum,Tilia americana,Solidago altissima,Ostrya virginiana,Fraxinus sp.,Quercus rubra,Quercus alba,Fraxinus quadrangulata,Circaea lutetiana,Impatiens sp.,Polemonium reptans,Allium canadense,Erythronium albidum,Cardamine concatenata,Sanicula gregaria,Geum canadense,0,,,,,,,,,,,,,,,,,
CC96,Trillium recurvatum,Tilia americana,POLBIF,Claytonia virginica,Eupatorium rugosum,Acer saccharum,Osmorhiza sp.,Arisaema triphyllum,Quercus alba,Ostrya virginiana,Circaea lutetiana,Viola sp.,Impatiens sp.,Hackelia virginiana,Erythronium albidum,Phlox divaricata,0,,,,,,,,,,,,,,,,,
F122,Alliaria petiolata,Rubus occidentalis,Tilia americana,Juglans nigra,Carex sp.,Claytonia virginica,Lonicera maackii,Quercus macrocarpa,Ulmus americana,Ranunculus hispidus,Impatiens sp.,Erythronium albidum,Galium aparine,Sanguinaria canadensis,Symphyotrichum shortii,Geum canadense,Floerkea proserpinacoides,,,,,,,,,,,,,,,,,
FF94,Ambrosia artemisiifolia,Rubus occidentalis,Tilia americana,Solidago altissima,Poa pratensis,Claytonia virginica,Fraxinus sp.,Quercus rubra,Glechoma hederacea,Viola sp.,Circaea lutetiana,Erigeron annuus,Daucus carota,Rudbeckia hirta,Symphyotrichum drummondii,Equisetum arvense,Convolvulus sepium,,,,,,,,,,,,,,,,,
H115,Helianthus sp.,Sanicula gregaria,Allium burdickii,Tilia americana,Carex sp.,Ostrya virginiana,Ranunculus abortivus,Quercus rubra,Ulmus americana,Fraxinus sp.,Circaea lutetiana,Unidentified,Erythronium albidum,Symphyotrichum drummondii,Quercus macrocarpa,Geum canadense,0,,,,,,,,,,,,,,,,,
HH110,Trillium recurvatum,Alliaria petiolata,Potentilla simplex,Tilia americana,Solidago altissima,Viola sororia,Eupatorium rugosum,Quercus rubra,Parthenocissus quinquefolia,Quercus alba,Ulmus americana,Prunus serotina,Circaea lutetiana,Hackelia virginiana,Geum canadense,Symphyotrichum lateriflorum,0,,,,,,,,,,,,,,,,,
HH90,Alliaria petiolata,Anemone quinquefolia,Claytonia virginica,Acer saccharum,Ostrya virginiana,Sanicula sp.,Osmorhiza sp.,Quercus rubra,Quercus alba,Prunus serotina,Circaea lutetiana,Impatiens sp.,Erythronium albidum,Geum canadense,Cryptotaenia canadensis,0,Polygonum virginianum,,,,,,,,,,,,,,,,,
I109,Toxicodendron radicans,Allium burdickii,Claytonia virginica,Symphyotrichum sp.,Acer saccharum,Sanicula sp.,Quercus rubra,Ulmus americana,Quercus alba,Ostrya virginiana,Allium sp.,Erythronium albidum,Acer sp.,Cardamine concatenata,Viburnum prunifolium,Geum canadense,Rhamnus cathartica,,,,,,,,,,,,,,,,,
I116,Tilia americana,Anemone quinquefolia,Anemonella thalictroides,Claytonia virginica,Ostrya virginiana,Acer saccharum,Quercus macrocarpa,Prunus serotina,Geranium maculatum,Quercus alba,Polemonium reptans,Erythronium albidum,Carya cordiformis,Cardamine concatenata,Symphyotrichum shortii,Geum canadense,Symphyotrichum lateriflorum,,,,,,,,,,,,,,,,,
JJ93,Alliaria petiolata,Trillium recurvatum,Ulmus rubra,Claytonia virginica,Polygonum biflorum,Acer saccharum,Sanicula sp.,Quercus rubra,Geranium maculatum,Quercus alba,Ostrya virginiana,Circaea lutetiana,Hackelia virginiana,Impatiens sp.,Unidentified,Erythronium albidum,Geum canadense,,,,,,,,,,,,,,,,,
LL110,Alliaria petiolata,Tilia americana,Smilacina racemosa,Viola sororia,Eupatorium rugosum,Arisaema triphyllum,Fraxinus,Quercus alba,Circaea lutetiana,Hackelia virginiana,Impatiens sp.,Unidentified,Galium aparine,Phellodendron amurense,Quercus macrocarpa,Geum canadense,0,,,,,,,,,,,,,,,,,
LL141,Alliaria petiolata,Viburnum opulus,Ulmus rubra,Gleditsia triacanthos,Tilia americana,Prunus virginiana,Acer saccharum,Lonicera maackii,Fraxinus sp.,Ranunculus septentrionalis,Prunus serotina,Quercus rubra,Ulmus americana,Ranunculus hispidus,Carya cordiformis,Cardamine concatenata,Rhamnus cathartica,,,,,,,,,,,,,,,,,
NN136,Ulmus rubra,Tilia americana,Acer saccharum,Lonicera maackii,Arisaema triphyllum,Parthenocissus quinquefolia,Geranium maculatum,Celtis occidentalis,Prunus serotina,Unidentified sp.,Quercus rubra,Quercus alba,Ulmus americana,Erythronium albidum,Unidentified,Cardamine concatenata,Rhamnus cathartica,,,,,,,,,,,,,,,,,
SS136,Alliaria petiolata,Ulmus rubra,Tilia americana,Lonicera maackii,Rosa multiflora,Arisaema triphyllum,Parthenocissus quinquefolia,Ranunculus septentrionalis,Ulmus americana,Quercus alba,Unidentified,Fraxinus pennsylvanica,Impatiens sp.,Allium canadense,Cardamine concatenata,Quercus macrocarpa,Rhamnus cathartica,,,,,,,,,,,,,,,,,
TT140,Alliaria petiolata,Lonicera tatarica,Tilia americana,Circaea lutetiana canadensis,Menispermum canadense,Juglans nigra,Arisaema triphyllum,Parthenocissus quinquefolia,Quercus alba,Quercus rubra,Unidentified,Hydrophyllum appendiculatum,Erythronium albidum,Amphicarpaea bracteata,Agrimonia gryposepala,Rosa multiflora,Polygonum virginianum,,,,,,,,,,,,,,,,,
W72,Trillium recurvatum,Alliaria petiolata,Allium burdickii,Galium sp.,Quercus rubra,Camassia scilloides,Parthenocissus quinquefolia,Rubus allegheniensis,Celastrus orbiculatus,Circaea lutetiana,Euonymus sp.,Impatiens sp.,Galium aparine,Allium canadense,Erythronium albidum,0,Polygonum virginianum,,,,,,,,,,,,,,,,,
A116,Alliaria petiolata,Rubus occidentalis,Lonicera tatarica,Toxicondendron radicans,Fragaria virginiana,Symphyotrichum sp.,Solidago altissima,Ligusticum sp.,Rhus radicans,Parthenocissus quinquefolia,Lonicera maackii,Allium sp.,Circaea lutetiana,Galium aparine,Salix sp.,Quercus macrocarpa,Rhamnus cathartica,Polygonum virginianum,,,,,,,,,,,,,,,,
AA117,Oxalis stricta,Solidago canadensis,Anemone quinquefolia,Anemonella thalictroides,Carex sp.,Claytonia virginica,Ostrya virginiana,Acer saccharum,Fraxinus sp.,Geranium maculatum,Unidentified,Podophyllum peltatum,Erythronium albidum,Carex pensylvanica,Galium aparine,Sanguinaria canadensis,Cardamine concatenata,Geum canadense,,,,,,,,,,,,,,,,
B128,Sanicula gregaria,Rubus occidentalis,Tilia americana,Juglans nigra,Carex sp.,Fraxinus sp.,Prunus serotina,Solidago ulmifolia,Circaea lutetiana,Impatiens sp.,Erythronium albidum,Galium aparine,Cardamine concatenata,Symphyotrichum drummondii,Quercus macrocarpa,Geum canadense,Symphyotrichum lateriflorum,0,,,,,,,,,,,,,,,,
BB121,Alliaria petiolata,Oxalis stricta,Carex sp. #1,Asarum canadense,Tilia americana,Ribes sp.,Acer saccharum,Fraxinus sp.,Quercus rubra,Ostrya virginiana,Impatiens sp.,Hydrophyllum appendiculatum,Clematis virginiana,Galium aparine,Cardamine concatenata,Carex sp. #2,Dicentra cucullaria,Floerkea proserpinacoides,,,,,,,,,,,,,,,,
HH93,Alliaria petiolata,Potentilla simplex,Tilia americana,Composite sp.,Claytonia virginica,Acer saccharum,Ostrya virginiana,Sanicula sp.,Galium triflorum,Quercus alba,Hydrophyllum virginianum,Viola sp.,Circaea lutetiana,Unidentified,Fraxinus pennsylvanica,Erythronium albidum,Symphyotrichum lateriflorum,0,,,,,,,,,,,,,,,,
W95,Potentilla simplex,Ageratina altissima,Fragaria virginiana,Poa pratensis,Carex sp.,Fraxinus sp.,Geranium maculatum,Quercus alba,Solidago ulmifolia,Veronica sp.,Fraxinus pennsylvanica,Erigeron annuus,Allium canadense,Daucus carota,Cerastium sp.,Symphyotrichum drummondii,Crataegus sp.,Smilax sp.,,,,,,,,,,,,,,,,
WW137,Rubus occidentalis,Tilia americana,Carex sp.,Ostrya virginiana,Viola sororia,Arisaema triphyllum,Parthenocissus quinquefolia,Prunus serotina,Lonicera maackii,Quercus rubra,Circaea lutetiana,Fraxinus pennsylvanica,Ulmus americana,Erythronium albidum,Cardamine concatenata,Rhamnus cathartica,Agrimonia gryposepala,Symphyotrichum lateriflorum,,,,,,,,,,,,,,,,
AA95,Trillium recurvatum,Ulmus rubra,Tilia americana,Smilacina racemosa,Claytonia virginica,Allium tricoccum,Eupatorium rugosum,Osmorhiza sp.,Arisaema triphyllum,Geranium maculatum,Parthenocissus quinquefolia,Ostrya virginiana,Circaea lutetiana,Fraxinus pennsylvanica,Impatiens sp.,Quercus alba,Allium canadense,Erythronium albidum,Geum canadense,,,,,,,,,,,,,,,
BB92,Alliaria petiolata,Potentilla simplex,Aster lateriflorus,Claytonia virginica,Eupatorium rugosum,Ostrya virginiana,Carex sp.,Arisaema triphyllum,Geranium maculatum,Quercus alba,Solidago ulmifolia,Circaea lutetiana,Quercus rubra,Impatiens sp.,Carya ovata,Erythronium albidum,Galium aparine,0,Polygonum virginianum,,,,,,,,,,,,,,,
C125,Toxicodendron radicans,Potentilla simplex,Tilia americana,Carex sp.,Acer saccharum,Ostrya virginiana,Rubus allegheniensis,Geranium maculatum,Hydrophyllum virginianum,Quercus alba,Ulmus americana,Hackelia virginiana,Impatiens sp.,Unidentified,Erythronium albidum,Allium canadense,Cardamine concatenata,Symphyotrichum drummondii,0,,,,,,,,,,,,,,,
F112,Carex sp. #1,Ulmus rubra,Potentilla simplex,Carex sp. #3,Lonicera tatarica,Populus grandidentata,Solidago flexicaulis,Solidago altissima,Symphyotrichum sp.,Tilia americana,Prunus serotina,Ribes missouriense,Ulmus americana,Fraxinus pennsylvanica,Carex sp. #2,Symphyotrichum drummondii,Geum canadense,Taraxacum officinale,Rubus sp.,,,,,,,,,,,,,,,
FF117,Potentilla simplex,Anemonella thalictroides,Claytonia virginica,Lonicera maackii,Fraxinus sp.,Quercus rubra,Prunus serotina,Geranium maculatum,Symphyotrichum lateriflorum,Quercus alba,Circaea lutetiana,Unidentified,Impatiens sp.,Ulmus americana,Quercus sp.,Symphyotrichum shortii,Agrimonia gryposepala,Geum canadense,Floerkea proserpinacoides,,,,,,,,,,,,,,,
G109,Alliaria petiolata,Quercus ellipsoidalis,Caulophyllum thalictroides,Fraxinus americana,Smilacina racemosa,Anemone quinquefolia,Claytonia virginica,Ostrya virginiana,Prunus serotina,Geranium maculatum,Quercus alba,Unidentified,Allium canadense,Erythronium albidum,Quercus macrocarpa,Geum canadense,Osmorhiza claytoniana,Floerkea proserpinacoides,0,,,,,,,,,,,,,,,
G137,Oxalis stricta,Unidentified forb,Taraxacum officinale,Cercis canadensis,Ulmus rubra,Smilacina racemosa,Solidago altissima,Carex sp.,Symphyotrichum sp.,Acer saccharum,Quercus rubra,Coronilla varia,Ulmus americana,Hackelia virginiana,Symphyotrichum drummondii,Rhamnus cathartica,0,Unidentified grass,Trifolium pratense,,,,,,,,,,,,,,,
GG92,Alliaria petiolata,Tilia americana,Smilacina racemosa,Juglans nigra,Acer saccharum,Ostrya virginiana,Claytonia virginica,Sanicula sp.,Parthenocissus quinquefolia,Eupatorium rugosum,Quercus alba,Quercus rubra,Viola sp.,Unk. grass,Impatiens sp.,Unidentified,Cerastium sp.,Symphyotrichum lateriflorum,Polygonum virginianum,,,,,,,,,,,,,,,
II122,Viburnum opulus,Tilia americana,Claytonia virginica,Acer saccharum,Fraxinus sp.,Quercus rubra,Parthenocissus quinquefolia,Prunus serotina,Ulmus americana,Celtis occidentalis,Circaea lutetiana,Fraxinus pennsylvanica,Quercus alba,Unidentified,Allium canadense,Osmorhiza claytonii,Quercus macrocarpa,Geum canadense,Floerkea proserpinacoides,,,,,,,,,,,,,,,
V84,Alliaria petiolata,Oxalis sp.,Aesculus sp.,Smilacina racemosa,Anemonella thalictroides,Tilia americana,Eupatorium rugosum,Lonicera maackii,Galium triflorum,Arisaema triphyllum,Quercus alba,Prunus serotina,Ulmus americana,Circaea lutetiana,Hackelia virginiana,Ostrya virginiana,Erythronium albidum,Quercus sp.,Unk. composite,,,,,,,,,,,,,,,
Y112,Trillium recurvatum,Floerkea proserpinacoides,Enemion biternatum,Claytonia virginica,Acer saccharum,Ostrya virginiana,Quercus rubra,Prunus serotina,Quercus alba,Hydrophyllum virginianum,0,Fraxinus pennsylvanica,Anemone virginiana,Cardamine concatenata,Quercus macrocarpa,Dicentra cucullaria,Maianthemum racemosum,Cystopteris protrusa,Osmorhiza claytoniana,,,,,,,,,,,,,,,
HH85,Alliaria petiolata,Rubus occidentalis,Tilia americana,Smilacina racemosa,Pinus resinosa,Carex sp.,Acer saccharum,Rosa multiflora,Arisaema triphyllum,Parthenocissus quinquefolia,Rubus allegheniensis,Celtis occidentalis,Quercus rubra,Circaea lutetiana,Unidentified,Impatiens sp.,Pinus sp.,Galium aparine,Cryptotaenia canadensis,Polygonum virginianum,,,,,,,,,,,,,,
II142,Alliaria petiolata,Ulmus rubra,Cammassia?,Tilia americana,Smilacina racemosa,Circaea lutetiana canadensis,Acer saccharum,Lonicera maackii,Ostrya virginiana,Camassia scilloides,Ulmus americana,Ranunculus hispidus,Circaea lutetiana,Unidentified,Erythronium albidum,Carya cordiformis,Unk. Snag,Impatiens capensis,Geum canadense,Floerkea proserpinacoides,,,,,,,,,,,,,,
OO101,Ulmus rubra,Tilia americana,Smilacina racemosa,Ambrosia artemisiifolia elatior,Carex hirtifolia,Solidago altissima,Eupatorium rugosum,Poa pratensis,Hairy weed,Parthenocissus quinquefolia,Celastrus orbiculatus,Hackelia virginiana,Galium aparine,Bromus inermis,Symphyotrichum drummondii,Quercus macrocarpa,Geum canadense,Taraxacum officinale,0,Polygonum virginianum,,,,,,,,,,,,,,
U110,Alliaria petiolata,Toxicodendron radicans,Solidago sp.,Tilia americana,Cardamine douglassii,Anemonella thalictroides,Claytonia virginica,Carex sp.,Lonicera maackii,Acer saccharum,Fraxinus sp.,Geranium maculatum,Prunus serotina,Ulmus americana,Unidentified,Erythronium albidum,Cardamine concatenata,Impatiens capensis,Rosa multiflora,Floerkea proserpinacoides,,,,,,,,,,,,,,
GG94,Alliaria petiolata,Smilacina racemosa,Prunus serotina,Hackelia virginiana,Ostrya virginiana,Arisaema triphyllum,Osmorhiza sp.,Sanicula sp.,Quercus alba,Unidentified,Galium circaezans,0,Tilia americana,Hystrix patula,Acer saccharum,Cerastium sp.,Solidago sp.,Anemonella thalictroides,Anemone quinquefolia,Eupatorium rugosum,Galium aparine,,,,,,,,,,,,,
HH130,Symphyotrichum drummondii,Dactylis glomerata,Viburnum lentago,Festuca elatior,Calluna vulgaris,Unidentified sp.,Daucus carota,Phalaris arundinacea,Carex blanda,Viburnum dentatum,Malus sieboldii,Helianthus grosseserratus,Cornus racemosa,Celastrus orbiculatus,Prunella vulgaris,Taraxacum officinale,PHRCAN,Poa pratensis,Solidago altissima,Symphyotrichum lateriflorum,Convolvulus sepium,,,,,,,,,,,,,
LL114,Alliaria petiolata,Smilacina racemosa,Carex sp.,Prunus serotina,Hackelia virginiana,Osmorhiza claytonii,Symphyotrichum drummondii,Geum canadense,Oxalis stricta,Symphyotrichum sp.,Fraxinus sp.,Quercus alba,Unidentified sp.,Viola sp.,Unidentified,Unk. composite,Tilia americana,Circaea lutetiana,Cardamine concatenata,Rubus sp.,Eupatorium rugosum,,,,,,,,,,,,,
Y96,Alliaria petiolata,Oxalis sp.,Galium sp.,Carex sp.,Prunus serotina,Geum canadense,Fraxinus sp.,Arisaema triphyllum,Lactuca sp.,Impatiens sp.,0,Quercus ellipsoidalis,Tilia americana,Fragaria virginiana,Circaea lutetiana,Erythronium albidum,Taraxacum officinale,Anemonella thalictroides,Solidago altissima,Polygonum biflorum,Solidago ulmifolia,,,,,,,,,,,,,
YY137,Alliaria petiolata,Prunus serotina,Ranunculus hispidus,Fraxinus pennsylvanica,Allium canadense,Smilax sp.,Rhamnus cathartica,Ostrya virginiana,Fraxinus sp.,Arisaema triphyllum,Quercus alba,Maianthemum racemosum,Allium burdickii,Tilia americana,Juglans nigra,Parthenocissus quinquefolia,Circaea lutetiana,Erythronium albidum,Cardamine concatenata,Ulmus americana,Carya cordiformis,,,,,,,,,,,,,
JJ102,Alliaria petiolata,Cercis canadensis,Carex sp.,Quercus rubra,Symphyotrichum drummondii,Geum canadense,Rubus occidentalis,Fraxinus sp.,Galium triflorum,Quercus alba,Unidentified sp.,Viola sp.,Unidentified,Galium circaezans,Phalaris arundinacea,Tilia americana,Fragaria virginiana,Acer saccharum,Taraxacum officinale,Polygonum virginianum,Solidago altissima,Prenanthes alba,,,,,,,,,,,,
LL90,Alliaria petiolata,Ulmus rubra,Smilacina racemosa,Claytonia virginica,Prunus serotina,Sanicula sp.,Galium triflorum,Viola sp.,Unidentified,Impatiens sp.,Juglans nigra,Osm. Sp.,Acer saccharum,Parthenocissus quinquefolia,Erythronium albidum,Cardamine concatenata,Quercus macrocarpa,Polygonum virginianum,Trillium recurvatum,Eupatorium rugosum,Ulmus americana,Galium aparine,,,,,,,,,,,,
CC110,Ulmus rubra,Lonicera tatarica,Smilacina racemosa,Claytonia virginica,Quercus rubra,Prunus serotina,Ranunculus hispidus,Symphyotrichum drummondii,Geum canadense,Rhamnus cathartica,Potentilla simplex,Composite,Ostrya virginiana,Galium triflorum,Lactuca sp.,Quercus alba,Galium circaezans,0,Tilia americana,Fragaria virginiana,Circaea lutetiana,Elymus hystrix,Eupatorium rugosum,Ulmus americana,,,,,,,,,,
V95,Cercis canadensis,Oxalis sp.,Ageratina altissima,Elmus hystrix,Camassia scilloides,Fraxinus pennsylvanica,Allium canadense,Symphyotrichum drummondii,Geum canadense,Helianthus sp.,Quercus alba,Euonymus alatus,Barbarea vulgaris,Ambrosia artemisiifolia,Juglans nigra,Circaea lutetiana,Erythronium albidum,Quercus macrocarpa,Trillium recurvatum,Anemonella thalictroides,Solidago altissima,Polygonum biflorum,Solidago ulmifolia,Prenanthes alba,,,,,,,,,,
W87,Alliaria petiolata,Quercus rubra,Rubus allegheniensis,Celtis occidentalis,Ranunculus hispidus,Allium canadense,Convolvulus sp.,Symphyotrichum drummondii,Geum canadense,Aesculus sp.,Prunus virginiana,Fraxinus sp.,Quercus alba,Unidentified,Impatiens sp.,Elymus sp.,Tilia americana,Juglans nigra,Circaea lutetiana,Erythronium albidum,Trillium recurvatum,Viburnum sp.,Solidago altissima,Vine seedling,Eupatorium purpureum,,,,,,,,,
U95,Alliaria petiolata,Cercis canadensis,Carex sp.,Lonicera sp.,Quercus rubra,Allium canadense,Symphyotrichum drummondii,Agrimonia gryposepala,Rhamnus cathartica,Geum canadense,Rubus occidentalis,Fraxinus sp.,Galium triflorum,Quercus ellipsoidalis,Tilia americana,Carya ovata,AGRALT,Prunella vulgaris,Circaea lutetiana,Erigeron annuus,Erythronium albidum,Actaea pachypoda,Quercus macrocarpa,Helenium autumnale,Taraxacum officinale,Trillium recurvatum,Solidago altissima,Viola sororia,Polygonum biflorum,Lonicera maackii,Ulmus americana,Tragopogon sp.,Solidago ulmifolia,Sanicula gregaria
