Date,Sampler,Plot ID Number,6-Letter Code,Species_Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Total Moss (1-7),Total Logs (1-7),Total Rocks (1-7),Total Bare Soil (1-7),Notes,Sample (Y/N)
5/4/18,"BS, WO",T89,PRUVIR,Prunus virginiana,4,2,0,0,0,0,6,,
5/4/18,"BS, WO",T89,PREALB,Prenanthes alba,5,3,0,0,0,0,0,,
5/4/18,"BS, WO",T89,EUPRUG,Eupatorium rugosum,3,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,SOLALT,Solidago altissima,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,ERYALB,Erythronium albidum,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,Elymus sp.,Elymus sp.,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,CLAVIR,Claytonia virginica,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,Carex sp.,Carex sp.,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,Symphyotrichum sp.,Symphyotrichum sp.,2,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,TAROFF,Taraxacum officinale,4,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,SYMDRU,Symphyotrichum drummondii,3,2,0,0,0,0,0,,
5/4/18,"BS, WO",T89,GERMAC,Geranium maculatum,3,2,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,PARQUI,Parthenocissus quinquefolia,7,3,0,2,0,2,6,,
5/7/18,"JLL, WS",TT110,SOLALT,Solidago altissima,2,2,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,CIRLUC,Circaea lutetiana,5,3,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,SMIRAC,Smilacina racemosa,4,2,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,EUPRUG,Eupatorium rugosum,3,2,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,SYMDRU,Symphyotrichum drummondii,9,3,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,PODPEL,Podophyllum peltatum,5,3,0,0,0,0,0,,
5/7/18,"JLL, WS",TT110,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT129,ALLPET,Alliaria petiolata,70,5,0,3,0,5,4,,
5/10/18,"PB, WO",TT129,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT129,PARQUI,Parthenocissus quinquefolia,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT130,ACESAU,Acer saccharum,1,2,0,0,0,0,6,,
5/10/18,"PB, WO",TT130,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT130,LONMAA,Lonicera maackii,20,3,0,0,0,0,0,,
5/10/18,"PB, WO",TT131,LONMAA,Lonicera maackii,4,2,0,0,0,0,7,,
5/10/18,"PB, WO",TT131,MAIRAC,MAIRAC,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT131,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT131,GALAPA,Galium aparine,3,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,ALLPET,Alliaria petiolata,2,2,0,0,0,0,3,,
5/10/18,"PB, WO",TT132,PODPEL,Podophyllum peltatum,75,6,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,TRIREC,Trillium recurvatum,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,ACESAU,Acer saccharum,4,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,FRAPES,Fraxinus pennsylvanica,4,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT132,CLAVIR,Claytonia virginica,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,ACESAU,Acer saccharum,15,3,0,0,0,0,5,,
5/10/18,"PB, WO",TT133,PARQUI,Parthenocissus quinquefolia,20,3,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,CIRLUC,Circaea lutetiana,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,GEUCAN,Geum canadense,3,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,CARCON,Cardamine concatenata,2,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,ULMAME,Ulmus americana,1,2,0,0,0,0,0,,
5/10/18,"PB, WO",TT133,ACENEG,Acer negundo,2,2,0,0,0,0,6,,
5/15/18,"MO, WS",TT137,ERYALB,Erythronium albidum,2,2,0,0,0,0,5,,
5/15/18,"MO, WS",TT137,CARCON,Cardamine concatenata,8,3,0,0,0,0,0,,
5/15/18,"MO, WS",TT137,PARQUI,Parthenocissus quinquefolia,12,3,0,0,0,0,0,,
5/15/18,"MO, WS",TT137,ALLTRI,Allium tricoccum ,5,3,0,0,0,0,0,,
5/15/18,"MO, WS",TT137,ALLCAN,Allium canadense,3,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT137,IMPCAP,Impatiens capensis,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,POLVIR,Polygonum virginianum,3,2,0,0,0,0,6,,
5/15/18,"MO, WS",TT140,AMPBRB,Amphicarpaea bracteata,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,MENCAN,Menispermum canadense,8,3,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,ROSMUL,Rosa multiflora,3,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,PARQUI,Parthenocissus quinquefolia,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,ALLPET,Alliaria petiolata,4,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,AGRGRY,Agrimonia gryposepala,1,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,ERYALB,Erythronium albidum,2,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,HYDAPP,Hydrophyllum appendiculatum,4,2,0,0,0,0,0,,
5/15/18,"MO, WS",TT140,CIRLUC,Circaea lutetiana canadensis,1,2,0,0,0,0,0,,
5/16/18,"BS, WS",TT143,GLYSTR,Glyceria striata,15,3,0,3,0,0,4,,
5/16/18,"BS, WS",TT143,ULMAME,Ulmus americana,2,2,0,0,0,0,0,,
5/16/18,"BS, WS",TT143,IMPCAP,Impatiens capensis,45,4,0,0,0,0,0,,
5/16/18,"BS, WS",TT143,SYMLAT,Symphyotrichum lateriflorum,1,2,0,0,0,0,0,,
5/16/18,"BS, WS",TT143,SCULAT,Scutellaria lateriflora,1,2,0,0,0,0,0,,
5/17/18,"BS, WS",TT145,CXJAME,Carex jamesii,4,2,0,0,0,0,6,,
5/17/18,"BS, WS",TT145,PARQUI,Parthenocissus quinquefolia,20,3,0,0,0,0,0,,
5/17/18,"BS, WS",TT145,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/17/18,"BS, WS",TT145,SMIRAC,Smilacina racemosa,8,3,0,0,0,0,0,,
5/17/18,"BS, WS",TT145,POLVIR,Polygonum virginianum,1,2,0,0,0,0,0,,
5/17/18,"BS, WS",TT145,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/2/18,"CB, PB",U107,FLOPRO,Floerkea proserpinacoides,45,4,0,0,7,0,4,,
5/2/18,"CB, PB",U107,CLAVIR,Claytonia virginica,20,3,0,0,0,0,0,,
5/2/18,"CB, PB",U107,GALAPA,Galium aparine,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",U107,Allium sp.,Allium sp.,10,3,0,0,0,0,0,,
5/2/18,"CB, PB",U107,ERYALB,Erythronium albidum,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U107,ACESAU,Acer saccharum,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U107,TOXRAD,Toxicodendron radicans,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,GERMAC,Geranium maculatum,40,4,0,0,0,0,4,2 - ACASAU,
5/2/18,"CB, PB",U110,FLOPRO,Floerkea proserpinacoides,10,3,0,0,0,0,0,,
5/2/18,"CB, PB",U110,ANETHA,Anemonella thalictroides,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,ERYALB,Erythronium albidum,7,3,0,0,0,0,0,,
5/2/18,"CB, PB",U110,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,CARDOU,Cardamine douglassii,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,IMPCAP,Impatiens capensis,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,CLAVIR,Claytonia virginica,5,3,0,0,0,0,0,,
5/2/18,"CB, PB",U110,CARCON,Cardamine concatenata,7,3,0,0,0,0,0,,
5/2/18,"CB, PB",U110,Carex sp.,Carex sp.,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,Solidago sp.,Solidago sp.,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,LONMAA,Lonicera maackii,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",U110,TOXRAD,Toxicodendron radicans,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",U111,FLOPRO,Floerkea proserpinacoides,30,4,0,0,0,0,3,,
5/2/18,"CB, PB",U111,GERMAC,Geranium maculatum,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",U111,CARCON,Cardamine concatenata,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",U111,CLAVIR,Claytonia virginica,10,3,0,0,0,0,0,,
5/2/18,"CB, PB",U111,ERYALB,Erythronium albidum,15,3,0,0,0,0,0,,
5/2/18,"CB, PB",U111,ENETHA,Anemonella thalictroides ,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",U111,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",U125,TRIREC,Trillium recurvatum ,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",U125,GERMAC,Geranium maculatum,10,3,0,0,0,0,5,,
5/2/18,"BS, WO",U125,RANHIS,Ranunculus hispidus,8,3,0,0,0,0,0,,
5/2/18,"BS, WO",U125,ANETHA,Anemonella thalictroides,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",U125,SYMSHO,Symphyotrichum shortii,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",U130,GERMAC,Geranium maculatum,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",U130,FLOPRO,Floerkea proserpinacoides,65,5,0,0,0,0,0,,
5/2/18,"BS, WO",U130,CLAVIR,Claytonia virginica,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",U130,STYDIP,Stylophorum diphyllum,20,3,0,0,0,0,0,,
5/2/18,"BS, WO",U130,GERMAC,Geranium maculatum,10,3,0,0,0,0,0,,
5/2/18,"BS, WO",U130,RANHIS,Ranunculus hispidus,6,3,0,0,0,0,0,,
5/2/18,"BS, WO",U134,Weather station,Weather station,0,0,0,0,0,0,0,Weather station,
5/2/18,"BS, WO",U134,ANETHA,Anemonella thalictroides,5,3,0,0,5,0,3,,
5/7/18,"JLL, WO",U95,SOLALT,Solidago altissima,3,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,AGRALT,AGRALT,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,GALTRF,Galium triflorum,6,3,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,PRUVUV,Prunella vulgaris,6,3,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,ERYALB,Erythronium albidum,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,TRIREC,Trillium recurvatum,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,AGRGRY,Agrimonia gryposepala,4,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,VIOSOR,Viola sororia,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,ERIANS,Erigeron annuus,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,ACTPAC,Actaea pachypoda,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,SANGRE,Sanicula gregaria,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,RUBOCC,Rubus occidentalis,4,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,POLBIF,Polygonum biflorum,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,Lonicera sp.,Lonicera sp.,2,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,HELAUT,Helenium autumnale,3,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,TAROFF,Taraxacum officinale,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,ALLCAN,Allium canadense,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,Carex sp.,Carex sp.,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/7/18,"JLL, WO",U95,SOLULM,Solidago ulmifolia,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",U95,CIRLUC,Circaea lutetiana,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",U95,Tragopogon sp.,Tragopogon sp.,1,1,0,0,0,0,5,,
5/7/18,"SL, WO",U98,Impatiens sp.,Impatiens sp.,15,3,0,0,0,0,0,,
5/7/18,"SL, WO",U98,ERYALB,Erythronium albidum,20,3,0,0,0,0,0,,
5/7/18,"SL, WO",U98,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",U98,LONMAA,Lonicera maackii,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",U98,SYMLAT,Symphyotrichum lateriflorum,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",U98,ARITRI,Arisaema triphyllum,4,2,0,0,0,0,0,,
5/7/18,"SL, WO",U98,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/9/18,"PB, WO",UU125,ACESAU,Acer saccharum,1,2,0,0,0,0,7,,
5/9/18,"PB, WO",UU125,LONMAA,Lonicera maackii,2,2,0,0,0,0,0,,
5/9/18,"PB, WO",UU125,PRUSER,Prunus serotina,1,2,0,0,0,0,0,,
5/11/18,PB,UU129,ALLPET,Alliaria petiolata,1,2,0,2,0,2,7,,
5/11/18,PB,UU129,RHACAT,Rhamnus cathartica,1,2,0,0,0,0,0,,
5/11/18,PB,UU129,LONMAA,Lonicera maackii,2,2,0,0,0,0,0,,
5/11/18,PB,UU132,ARITRI,Arisaema triphyllum,2,2,0,0,0,0,0,,
5/11/18,PB,UU132,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/11/18,PB,UU132,ALLPET,Alliaria petiolata,4,2,0,0,0,0,0,,
5/11/18,PB,UU132,GALAPA,Galium aparine,3,2,0,0,0,0,0,,
5/11/18,PB,UU132,CLAVIR,Claytonia virginica,6,3,0,0,3,0,6,,
5/2/18,"CB, PB",V111,ERYALB,Erythronium albidum,7,3,0,0,0,0,4,,
5/2/18,"CB, PB",V111,ANEQUI,Anemone quinquefolia,30,4,0,0,0,0,0,,
5/2/18,"CB, PB",V111,CLAVIR,Claytonia virginica,30,4,0,0,0,0,0,,
5/2/18,"CB, PB",V111,DICCUC,Dicentra cucullaria,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",V111,CARCON,Cardamine concatenata,6,3,0,0,0,0,0,,
5/2/18,"CB, PB",V111,ERYALB,Erythronium albidum,7,3,0,0,0,0,4,,
5/2/18,"CB, PB",V111,ANEQUI,Anemone quinquefolia,30,4,0,0,0,0,0,,
5/2/18,"CB, PB",V111,CLAVIR,Claytonia virginica,30,4,0,0,0,0,0,,
5/2/18,"CB, PB",V111,DICCUC,Dicentra cucullaria,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",V111,CARCON,Cardamine concatenata,6,3,0,0,0,0,0,,
5/2/18,"CB, PB",V113,CARCON,Cardamine concatenata,55,5,0,0,0,0,5,,
5/2/18,"CB, PB",V113,TRIREC,Trillium recurvatum,7,3,0,0,0,0,0,,
5/2/18,"CB, PB",V113,Unidentified,Unidentified,3,2,0,0,0,0,0,photo - unk. Forb #1,
5/2/18,"CB, PB",V113,CARCON,Cardamine concatenata,55,5,0,0,0,0,5,,
5/2/18,"CB, PB",V113,TRIREC,Trillium recurvatum,7,3,0,0,0,0,0,,
5/2/18,"CB, PB",V113,Unidentified forb,Unidentified forb,3,2,0,0,0,0,0,photo - unk. Forb #1,
5/2/18,"CB, PB",V114,CLAVIR,Claytonia virginica,4,2,0,0,0,0,6,,
5/2/18,"CB, PB",V114,ERYALB,Erythronium albidum,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,POLVIR,Polygonum virginianum  ,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,CLAVIR,Claytonia virginica,4,2,0,0,0,0,6,,
5/2/18,"CB, PB",V114,ERYALB,Erythronium albidum,4,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,CIRLUC,Circaea lutetiana ,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",V114,POLGVI,Polygonum virginianum,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",V134,Impatiens sp.,Impatiens sp.,3,2,0,0,0,0,7,,
5/2/18,"BS, WO",V134,CARCON,Cardamine concatenata,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",V134,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V76,GERMAA,Geranium maculatum ,15,3,0,0,0,0,6,,
5/8/18,"JLL, SML",V76,RUBOCC,Rubus occidentalis,8,3,0,0,0,0,0,,
5/8/18,"JLL, SML",V76,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V76,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V76,PARQUI,Parthenocissus quinquefolia,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V76,GLEHED,Glechoma hederacea,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,ANETHA,Anemonella thalictroides,30,4,0,0,0,0,5,,
5/8/18,"JLL, SML",V84,HACVIR,Hackelia virginiana,2,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,ERYALB,Erythronium albidum,8,3,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,GALTRF,Galium triflorum,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,CIRLUC,Circaea lutetiana,2,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,EUPRUG,Eupatorium rugosum,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,LONMAA,Lonicera maackii,2,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,Unk. composite,Unk. composite,2,2,0,0,0,0,0,Fleabane?,
5/8/18,"JLL, SML",V84,Oxalis sp.,Oxalis sp.,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,Quercus sp.,Quercus sp.,1,2,0,0,0,0,0,seed coming from acorn,
5/8/18,"JLL, SML",V84,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/8/18,"JLL, SML",V84,ARITRI,Arisaema triphyllum,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,EUOALA,Euonymus alatus,8,3,0,0,0,0,0,,
5/7/18,"SL, WO",V95,CAMSCI,Camassia scilloides,4,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,ERYALB,Erythronium albidum,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,AGEALT,Ageratina altissima,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,SOLULM,Solidago ulmifolia,3,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,SOLALT,Solidago altissima,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,ALLCAN,Allium canadense,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,BARVUL,Barbarea vulgaris,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,ELYHYS,Elmus hystrix,3,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,POLBIF,Polygonum biflorum,3,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,PREALB,Prenanthes alba,2,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,SYMDRU,Symphyotrichum drummondii,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,ANETHA,Anemonella thalictroides,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,Oxalis sp.,Oxalis sp.,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,AMBARE,Ambrosia artemisiifolia ,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,TRIREC,Trillium recurvatum,1,2,0,0,0,0,0,,
5/7/18,"SL, WO",V95,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/7/18,"JLL, WS",V95,Helianthus sp.,Helianthus sp.,1,2,0,0,0,0,5,,
5/7/18,"JLL, WS",V95,CERCAN,Cercis canadensis,2,2,0,0,0,0,0,,
5/9/18,"PB, WO",VV122,ALLPET,Alliaria petiolata,40,4,0,0,0,0,5,,
5/9/18,"PB, WO",VV122,ACESAU,Acer saccharum,2,2,0,0,0,0,0,,
5/9/18,"PB, WO",VV122,FRAPES,Fraxinus pennsylvanica ,2,2,0,0,0,0,0,,
5/9/18,"PB, WO",VV122,LONMAA,Lonicera maackii,20,3,0,0,0,0,0,,
5/11/18,PB,VV133,CARCON,Cardamine concatenata,3,2,0,0,3,0,6,,
5/11/18,PB,VV133,LONMAA,Lonicera maackii,10,3,0,0,0,0,0,,
5/11/18,PB,VV133,PARQUI,Parthenocissus quinquefolia,3,2,0,0,0,0,0,,
5/11/18,PB,VV133,GEUCAN,Geum canadense,2,2,0,0,0,0,0,,
5/11/18,PB,VV133,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/11/18,PB,VV133,CLAVIR,Claytonia virginica,3,2,0,0,0,0,0,,
5/11/18,PB,VV133,SMIRAC,Smilacina racemosa,2,2,0,0,0,0,0,,
5/11/18,PB,VV133,Sanicula sp.,Sanicula sp.,1,2,0,0,0,0,0,,
5/11/18,PB,VV133,ALLPET,Alliaria petiolata,1,2,0,0,0,0,0,,
5/11/18,PB,VV133,TILAME,Tilia americana,1,2,0,0,0,0,0,,
5/1/18,"CB, PB",W106,CLAVIR,Claytonia virginica,6,3,0,0,3,0,7,,
5/1/18,"CB, PB",W106,ALLPET,Alliaria petiolata,2,2,0,0,0,0,0,,
5/1/18,"CB, PB",W106,FRAPES,Fraxinus pennsylvanica ,2,2,11,0,0,0,0,,
5/1/18,"CB, PB",W109,Impatiens sp.,Impatiens sp.,2,2,0,6,2,0,7,cotyledons,
5/1/18,"CB, PB",W109,FLOPRO,Floerkea proserpinacoides,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",W112,CARCON,Cardamine concatenata,40,4,0,0,0,0,5,,
5/2/18,"CB, PB",W112,CLAVIR,Claytonia virginica,6,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ERYALB,Erythronium albidum,8,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,GERMAC,Geranium maculatum ,5,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ANEQUI,Anemone quinquefolia,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ACESAU,Acer saccharum,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",W112,CARCON,Cardamine concatenata,40,4,0,0,0,0,5,,
5/2/18,"CB, PB",W112,CLAVIR,Claytonia virginica,6,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ERYALB,Erythronium albidum,8,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,GERMAC,Geranium maculatum ,5,3,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ANEQUI,Anemone quinquefolia,2,2,0,0,0,0,0,,
5/2/18,"CB, PB",W112,ACESAU,Acer saccharum,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,HYDVIR,Hydrophyllum virginianum,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,ERYALB,Erythronium albidum,10,3,0,0,0,0,0,,
5/2/18,"BS, WO",W128,CLAVIR,Claytonia virginica,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,ALLPET,Alliaria petiolata,5,3,0,0,0,0,0,,
5/2/18,"BS, WO",W128,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,ACESAU,Acer saccharum,8,3,2,0,0,0,6,,
5/2/18,"BS, WO",W128,GALAPA,Galium aparine,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,MAIRAC,Maianthemum racemosum,4,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,CIRLUC,Circaea lutetiana ,3,2,0,0,0,0,0,,
5/2/18,"BS, WO",W128,MERVIR,Mertensia virginica,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W132,CARCON,Cardamine concatenata,15,3,0,0,5,0,6,,
5/2/18,"BS, WO",W132,Impatiens sp.,Impatiens sp.,2,2,0,0,0,0,0,,
5/2/18,"BS, WO",W132,CIRLUC,Circaea lutetiana ,1,2,0,0,0,0,0,,
5/2/18,"BS, WO",W132,ACESAU,Acer saccharum,3,2,0,0,0,0,0,,
5/3/18,"BS, WO",W136,MERVIR,Mertensia virginica,5,3,0,0,0,0,4,,
5/3/18,"BS, WO",W136,CAMSCI,Camassia scilloides,4,2,0,0,0,0,0,,
5/3/18,"BS, WO",W136,AMBTRI ,Ambrosia trifida    ,3,2,0,0,0,0,0,,
5/3/18,"BS, WO",W136,FLOPRO,Floerkea proserpinacoides,6,3,0,0,0,0,0,,
5/3/18,"BS, WO",W136,ALLPET,Alliaria petiolata,2,2,0,0,0,0,7,,
5/3/18,"BS, WO",W137,PHAARU,Phalaris arundinacea,3,2,0,0,0,0,7,,
5/3/18,"BS, WO",W137,ELYVIL,Elymus villosus,3,2,0,0,0,0,0,,
5/3/18,"BS, WO",W137,Carex sp.,Carex sp.,2,2,0,0,0,0,0,,
5/3/18,"BS, WO",W137,SOLALT,Solidago altissima,3,2,0,0,0,0,0,,
5/3/18,"BS, WO",W137,HACVIR,Hackelia virginiana,3,2,0,0,0,0,0,,
